Auswertung;TabZeileNeu;TabZeile;aktJahr;Schuljahr;Stichdatum;GdeNr;GemeindeGde;Gemeinde;VerwaltungskreisNr;Verwaltungskreis;SchuleNr;Schule;TrägerNr;Träger;USpracheNr;Unterrichtssprache;BildungsstufeNr;Bildungsstufe;SchultypNr;Schultyp;Anzahl_Schueler;Anzahl_Frauen;Anzahl_Ausl;Anzahl_Fremdspr;Bezeichungen_fr;GemeindeGde_fr;Gemeinde_fr;Verwaltungskreis_fr;Schule_fr;Traeger_fr;Unterrichtssprache_fr;Bildungsstufe_fr;Schultyp_fr
4;31;4;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;10359;Total Gemeinde Vechigen nach Schulstufe;;-;;-;10000;Total Gemeinde;;-;468;243;21;2;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Total commune de Vechigen selon degré d'enseignement;-;-;Total de la commune;-
3;32;3;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;10359;Total Gemeinde Vechigen nach Schulstufe;;-;180;Deutsch;10001;Vorschulstufe;;-;70;40;2;1;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Total commune de Vechigen selon degré d'enseignement;-;allemand;Degré préscolaire;-
3;32;3;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;10359;Total Gemeinde Vechigen nach Schulstufe;;-;180;Deutsch;10002;Primarstufe;;-;282;136;13;1;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Total commune de Vechigen selon degré d'enseignement;-;allemand;Degré primaire;-
3;32;3;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;10359;Total Gemeinde Vechigen nach Schulstufe;;-;180;Deutsch;10003;Sekundarstufe I;;-;116;67;6;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Total commune de Vechigen selon degré d'enseignement;-;allemand;Degré secondaire I;-
2;41;2;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;1736;Kindergarten Littewil;22;Öffentliche Schule;;-;10000;Total Schule;;-;13;5;1;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Kindergarten Littewil;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;1736;Kindergarten Littewil;22;Öffentliche Schule;180;Deutsch;10001;Vorschulstufe;20001;Vorschulstufe;13;5;1;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Kindergarten Littewil;École publique;allemand;Degré préscolaire;Degré préscolaire
2;41;2;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;1580;Kindergarten Sinneringen;22;Öffentliche Schule;;-;10000;Total Schule;;-;22;15;1;1;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Kindergarten Sinneringen;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;1580;Kindergarten Sinneringen;22;Öffentliche Schule;180;Deutsch;10001;Vorschulstufe;20001;Vorschulstufe;22;15;1;1;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Kindergarten Sinneringen;École publique;allemand;Degré préscolaire;Degré préscolaire
2;41;2;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;1582;Kindergarten Stämpbach;22;Öffentliche Schule;;-;10000;Total Schule;;-;21;11;0;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Kindergarten Stämpbach;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;1582;Kindergarten Stämpbach;22;Öffentliche Schule;180;Deutsch;10001;Vorschulstufe;20001;Vorschulstufe;21;11;0;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Kindergarten Stämpbach;École publique;allemand;Degré préscolaire;Degré préscolaire
2;41;2;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;1581;Kindergarten Utzigen;22;Öffentliche Schule;;-;10000;Total Schule;;-;14;9;0;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Kindergarten Utzigen;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;1581;Kindergarten Utzigen;22;Öffentliche Schule;180;Deutsch;10001;Vorschulstufe;20001;Vorschulstufe;14;9;0;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Kindergarten Utzigen;École publique;allemand;Degré préscolaire;Degré préscolaire
2;41;2;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;256;Primarschule Boll;22;Öffentliche Schule;;-;10000;Total Schule;;-;139;61;5;1;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Primarschule Boll;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;256;Primarschule Boll;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20002;Regelklasse Primarstufe;139;61;5;1;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Primarschule Boll;École publique;allemand;Degré primaire;Classes régulières degré primaire
2;41;2;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;258;Primarschule Littewil;22;Öffentliche Schule;;-;10000;Total Schule;;-;14;7;0;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Primarschule Littewil;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;258;Primarschule Littewil;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20002;Regelklasse Primarstufe;14;7;0;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Primarschule Littewil;École publique;allemand;Degré primaire;Classes régulières degré primaire
2;41;2;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;259;Primarschule Utzigen;22;Öffentliche Schule;;-;10000;Total Schule;;-;39;16;1;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Primarschule Utzigen;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;259;Primarschule Utzigen;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20002;Regelklasse Primarstufe;39;16;1;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Primarschule Utzigen;École publique;allemand;Degré primaire;Classes régulières degré primaire
2;41;2;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;2688;Schulhaus Vechigen;22;Öffentliche Schule;;-;10000;Total Schule;;-;77;45;7;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Schulhaus Vechigen;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;2688;Schulhaus Vechigen;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20002;Regelklasse Primarstufe;77;45;7;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Schulhaus Vechigen;École publique;allemand;Degré primaire;Classes régulières degré primaire
2;41;2;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;789;Oberstufenschule Vechigen;22;Öffentliche Schule;;-;10000;Total Schule;;-;110;67;6;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Oberstufenschule Vechigen;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;789;Oberstufenschule Vechigen;22;Öffentliche Schule;180;Deutsch;10003;Sekundarstufe I;20005;Realklassen, RILZ3+ und integrierte Sonderschulung;37;24;2;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Oberstufenschule Vechigen;École publique;allemand;Degré secondaire I;Classes générales, OAIr3+ et enseignement spécialisé intégré
1;42;1;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;789;Oberstufenschule Vechigen;22;Öffentliche Schule;180;Deutsch;10003;Sekundarstufe I;20031;Sekundarklassen und spezielle Sekundarklassen;73;43;4;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Oberstufenschule Vechigen;École publique;allemand;Degré secondaire I;Classes secondaires (sections m et p)
2;41;2;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;257;Gesamtschule Lindental;22;Öffentliche Schule;;-;10000;Total Schule;;-;19;7;0;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Gesamtschule Lindental;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;257;Gesamtschule Lindental;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20002;Regelklasse Primarstufe;13;7;0;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Gesamtschule Lindental;École publique;allemand;Degré primaire;Classes régulières degré primaire
1;42;1;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;257;Gesamtschule Lindental;22;Öffentliche Schule;180;Deutsch;10003;Sekundarstufe I;20005;Realklassen, RILZ3+ und integrierte Sonderschulung;1;0;0;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Gesamtschule Lindental;École publique;allemand;Degré secondaire I;Classes générales, OAIr3+ et enseignement spécialisé intégré
1;42;1;2012;2012/13;15.09.2012;359;Gemeinde Vechigen;Vechigen;246;Verwaltungskreis Bern-Mittelland;257;Gesamtschule Lindental;22;Öffentliche Schule;180;Deutsch;10003;Sekundarstufe I;20031;Sekundarklassen und spezielle Sekundarklassen;5;0;0;0;franz. Bezeichnungen:;Commune de Vechigen;Vechigen;Arrondissement administratif Berne-Mittelland;Gesamtschule Lindental;École publique;allemand;Degré secondaire I;Classes secondaires (sections m et p)
4;31;4;2012;2012/13;15.09.2012;448;Gemeinde Villeret;Villeret;241;Arrondissement administratif Jura bernois;10448;Total Gemeinde Villeret nach Schulstufe;;-;;-;10000;Total Gemeinde;;-;89;42;4;5;franz. Bezeichnungen:;Commune de Villeret;Villeret;Arrondissement administratif Jura bernois;Total commune de Villeret selon degré d'enseignement;-;-;Total de la commune;-
3;32;3;2012;2012/13;15.09.2012;448;Gemeinde Villeret;Villeret;241;Arrondissement administratif Jura bernois;10448;Total Gemeinde Villeret nach Schulstufe;;-;181;Französisch;10001;Vorschulstufe;;-;14;6;1;0;franz. Bezeichnungen:;Commune de Villeret;Villeret;Arrondissement administratif Jura bernois;Total commune de Villeret selon degré d'enseignement;-;français;Degré préscolaire;-
3;32;3;2012;2012/13;15.09.2012;448;Gemeinde Villeret;Villeret;241;Arrondissement administratif Jura bernois;10448;Total Gemeinde Villeret nach Schulstufe;;-;181;Französisch;10002;Primarstufe;;-;75;36;3;5;franz. Bezeichnungen:;Commune de Villeret;Villeret;Arrondissement administratif Jura bernois;Total commune de Villeret selon degré d'enseignement;-;français;Degré primaire;-
2;41;2;2012;2012/13;15.09.2012;448;Gemeinde Villeret;Villeret;241;Arrondissement administratif Jura bernois;882;Ecole de Villeret;22;Öffentliche Schule;;-;10000;Total Schule;;-;89;42;4;5;franz. Bezeichnungen:;Commune de Villeret;Villeret;Arrondissement administratif Jura bernois;Ecole de Villeret;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;448;Gemeinde Villeret;Villeret;241;Arrondissement administratif Jura bernois;882;Ecole de Villeret;22;Öffentliche Schule;181;Französisch;10001;Vorschulstufe;20001;Vorschulstufe;14;6;1;0;franz. Bezeichnungen:;Commune de Villeret;Villeret;Arrondissement administratif Jura bernois;Ecole de Villeret;École publique;français;Degré préscolaire;Degré préscolaire
1;42;1;2012;2012/13;15.09.2012;448;Gemeinde Villeret;Villeret;241;Arrondissement administratif Jura bernois;882;Ecole de Villeret;22;Öffentliche Schule;181;Französisch;10002;Primarstufe;20002;Regelklasse Primarstufe;75;36;3;5;franz. Bezeichnungen:;Commune de Villeret;Villeret;Arrondissement administratif Jura bernois;Ecole de Villeret;École publique;français;Degré primaire;Classes régulières degré primaire
4;31;4;2012;2012/13;15.09.2012;502;Gemeinde Vinelz;Vinelz;243;Verwaltungskreis Seeland;10502;Total Gemeinde Vinelz nach Schulstufe;;-;;-;10000;Total Gemeinde;;-;57;30;6;5;franz. Bezeichnungen:;Commune de Vinelz;Vinelz;Arrondissement administratif Seeland;Total commune de Vinelz selon degré d'enseignement;-;-;Total de la commune;-
3;32;3;2012;2012/13;15.09.2012;502;Gemeinde Vinelz;Vinelz;243;Verwaltungskreis Seeland;10502;Total Gemeinde Vinelz nach Schulstufe;;-;180;Deutsch;10002;Primarstufe;;-;57;30;6;5;franz. Bezeichnungen:;Commune de Vinelz;Vinelz;Arrondissement administratif Seeland;Total commune de Vinelz selon degré d'enseignement;-;allemand;Degré primaire;-
2;41;2;2012;2012/13;15.09.2012;502;Gemeinde Vinelz;Vinelz;243;Verwaltungskreis Seeland;645;Primarschule Vinelz;22;Öffentliche Schule;;-;10000;Total Schule;;-;57;30;6;5;franz. Bezeichnungen:;Commune de Vinelz;Vinelz;Arrondissement administratif Seeland;Primarschule Vinelz;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;502;Gemeinde Vinelz;Vinelz;243;Verwaltungskreis Seeland;645;Primarschule Vinelz;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20002;Regelklasse Primarstufe;57;30;6;5;franz. Bezeichnungen:;Commune de Vinelz;Vinelz;Arrondissement administratif Seeland;Primarschule Vinelz;École publique;allemand;Degré primaire;Classes régulières degré primaire
4;31;4;2012;2012/13;15.09.2012;946;Gemeinde Wachseldorn;Wachseldorn;247;Verwaltungskreis Thun;10946;Total Gemeinde Wachseldorn nach Schulstufe;;-;;-;10000;Total Gemeinde;;-;17;8;2;2;franz. Bezeichnungen:;Commune de Wachseldorn;Wachseldorn;Arrondissement administratif Thoune;Total commune de Wachseldorn selon degré d'enseignement;-;-;Total de la commune;-
3;32;3;2012;2012/13;15.09.2012;946;Gemeinde Wachseldorn;Wachseldorn;247;Verwaltungskreis Thun;10946;Total Gemeinde Wachseldorn nach Schulstufe;;-;180;Deutsch;10001;Vorschulstufe;;-;17;8;2;2;franz. Bezeichnungen:;Commune de Wachseldorn;Wachseldorn;Arrondissement administratif Thoune;Total commune de Wachseldorn selon degré d'enseignement;-;allemand;Degré préscolaire;-
2;41;2;2012;2012/13;15.09.2012;946;Gemeinde Wachseldorn;Wachseldorn;247;Verwaltungskreis Thun;1583;Kindergarten Wachseldorn;22;Öffentliche Schule;;-;10000;Total Schule;;-;17;8;2;2;franz. Bezeichnungen:;Commune de Wachseldorn;Wachseldorn;Arrondissement administratif Thoune;Kindergarten Wachseldorn;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;946;Gemeinde Wachseldorn;Wachseldorn;247;Verwaltungskreis Thun;1583;Kindergarten Wachseldorn;22;Öffentliche Schule;180;Deutsch;10001;Vorschulstufe;20001;Vorschulstufe;17;8;2;2;franz. Bezeichnungen:;Commune de Wachseldorn;Wachseldorn;Arrondissement administratif Thoune;Kindergarten Wachseldorn;École publique;allemand;Degré préscolaire;Degré préscolaire
4;31;4;2012;2012/13;15.09.2012;888;Gemeinde Wald (BE);Wald (BE);246;Verwaltungskreis Bern-Mittelland;10888;Total Gemeinde Wald (BE) nach Schulstufe;;-;;-;10000;Total Gemeinde;;-;83;43;6;6;franz. Bezeichnungen:;Commune de Wald (BE);Wald (BE);Arrondissement administratif Berne-Mittelland;Total commune de Wald (BE) selon degré d'enseignement;-;-;Total de la commune;-
3;32;3;2012;2012/13;15.09.2012;888;Gemeinde Wald (BE);Wald (BE);246;Verwaltungskreis Bern-Mittelland;10888;Total Gemeinde Wald (BE) nach Schulstufe;;-;180;Deutsch;10001;Vorschulstufe;;-;21;10;2;2;franz. Bezeichnungen:;Commune de Wald (BE);Wald (BE);Arrondissement administratif Berne-Mittelland;Total commune de Wald (BE) selon degré d'enseignement;-;allemand;Degré préscolaire;-
3;32;3;2012;2012/13;15.09.2012;888;Gemeinde Wald (BE);Wald (BE);246;Verwaltungskreis Bern-Mittelland;10888;Total Gemeinde Wald (BE) nach Schulstufe;;-;180;Deutsch;10002;Primarstufe;;-;62;33;4;4;franz. Bezeichnungen:;Commune de Wald (BE);Wald (BE);Arrondissement administratif Berne-Mittelland;Total commune de Wald (BE) selon degré d'enseignement;-;allemand;Degré primaire;-
2;41;2;2012;2012/13;15.09.2012;888;Gemeinde Wald (BE);Wald (BE);246;Verwaltungskreis Bern-Mittelland;205;Schule Wald;22;Öffentliche Schule;;-;10000;Total Schule;;-;83;43;6;6;franz. Bezeichnungen:;Commune de Wald (BE);Wald (BE);Arrondissement administratif Berne-Mittelland;Schule Wald;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;888;Gemeinde Wald (BE);Wald (BE);246;Verwaltungskreis Bern-Mittelland;205;Schule Wald;22;Öffentliche Schule;180;Deutsch;10001;Vorschulstufe;20001;Vorschulstufe;21;10;2;2;franz. Bezeichnungen:;Commune de Wald (BE);Wald (BE);Arrondissement administratif Berne-Mittelland;Schule Wald;École publique;allemand;Degré préscolaire;Degré préscolaire
1;42;1;2012;2012/13;15.09.2012;888;Gemeinde Wald (BE);Wald (BE);246;Verwaltungskreis Bern-Mittelland;205;Schule Wald;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20002;Regelklasse Primarstufe;62;33;4;4;franz. Bezeichnungen:;Commune de Wald (BE);Wald (BE);Arrondissement administratif Berne-Mittelland;Schule Wald;École publique;allemand;Degré primaire;Classes régulières degré primaire
4;31;4;2012;2012/13;15.09.2012;626;Gemeinde Walkringen;Walkringen;246;Verwaltungskreis Bern-Mittelland;10626;Total Gemeinde Walkringen nach Schulstufe;;-;;-;10000;Total Gemeinde;;-;180;89;4;5;franz. Bezeichnungen:;Commune de Walkringen;Walkringen;Arrondissement administratif Berne-Mittelland;Total commune de Walkringen selon degré d'enseignement;-;-;Total de la commune;-
3;32;3;2012;2012/13;15.09.2012;626;Gemeinde Walkringen;Walkringen;246;Verwaltungskreis Bern-Mittelland;10626;Total Gemeinde Walkringen nach Schulstufe;;-;180;Deutsch;10001;Vorschulstufe;;-;35;14;0;0;franz. Bezeichnungen:;Commune de Walkringen;Walkringen;Arrondissement administratif Berne-Mittelland;Total commune de Walkringen selon degré d'enseignement;-;allemand;Degré préscolaire;-
3;32;3;2012;2012/13;15.09.2012;626;Gemeinde Walkringen;Walkringen;246;Verwaltungskreis Bern-Mittelland;10626;Total Gemeinde Walkringen nach Schulstufe;;-;180;Deutsch;10002;Primarstufe;;-;115;63;2;2;franz. Bezeichnungen:;Commune de Walkringen;Walkringen;Arrondissement administratif Berne-Mittelland;Total commune de Walkringen selon degré d'enseignement;-;allemand;Degré primaire;-
3;32;3;2012;2012/13;15.09.2012;626;Gemeinde Walkringen;Walkringen;246;Verwaltungskreis Bern-Mittelland;10626;Total Gemeinde Walkringen nach Schulstufe;;-;180;Deutsch;10003;Sekundarstufe I;;-;30;12;2;3;franz. Bezeichnungen:;Commune de Walkringen;Walkringen;Arrondissement administratif Berne-Mittelland;Total commune de Walkringen selon degré d'enseignement;-;allemand;Degré secondaire I;-
2;41;2;2012;2012/13;15.09.2012;626;Gemeinde Walkringen;Walkringen;246;Verwaltungskreis Bern-Mittelland;2733;Primarschule Wikartswil;22;Öffentliche Schule;;-;10000;Total Schule;;-;17;10;0;0;franz. Bezeichnungen:;Commune de Walkringen;Walkringen;Arrondissement administratif Berne-Mittelland;Primarschule Wikartswil;École publique;-;Total école;-
1;42;1;2012;2012/13;15.09.2012;626;Gemeinde Walkringen;Walkringen;246;Verwaltungskreis Bern-Mittelland;2733;Primarschule Wikartswil;22;Öffentliche Schule;180;Deutsch;10002;Primarstufe;20002;Regelklasse Primarstufe;17;10;0;0;franz. Bezeichnungen:;Commune de Walkringen;Walkringen;Arrondissement administratif Berne-Mittelland;Primarschule Wikartswil;École publique;allemand;Degré primaire;Classes régulières degré primaire
2;41;2;2012;2012/13;15.09.2012;626;Gemeinde Walkringen;Walkringen;246;Verwaltungskreis Bern-Mittelland;2734;Schule Bigenthal;22;Öffentliche Schule;;-;10000;Total Schule;;-;66;35;0;0;franz. Bezeichnungen:;Commune de Walkringen;Walkringen;Arrondissement administratif Berne-Mittelland;Schule Bigenthal;École publique;-;Total école;-
